	code	name	HY_CODE	HY_NAME
1783	002175.XSHE	*ST东网	HY004	可选消费
1784	002181.XSHE	粤传媒	HY004	可选消费
1785	002186.XSHE	全聚德	HY004	可选消费
1786	002187.XSHE	广百股份	HY004	可选消费
1787	002193.XSHE	如意集团	HY004	可选消费
1788	002213.XSHE	特尔佳	HY004	可选消费
1789	002238.XSHE	天威视讯	HY004	可选消费
1790	002239.XSHE	奥特佳	HY004	可选消费
1791	002242.XSHE	九阳股份	HY004	可选消费
1792	002260.XSHE	*ST德奥	HY004	可选消费
1793	002261.XSHE	拓维信息	HY004	可选消费
1794	002265.XSHE	西仪股份	HY004	可选消费
1795	002269.XSHE	美邦服饰	HY004	可选消费
1796	002277.XSHE	友阿股份	HY004	可选消费
1797	002283.XSHE	天润工业	HY004	可选消费
1798	002284.XSHE	亚太股份	HY004	可选消费
1799	002290.XSHE	ST中科创	HY004	可选消费
1800	002291.XSHE	星期六	HY004	可选消费
1801	002292.XSHE	奥飞娱乐	HY004	可选消费
1802	002293.XSHE	罗莱生活	HY004	可选消费
1803	002306.XSHE	ST云网	HY004	可选消费
1804	002327.XSHE	富安娜	HY004	可选消费
1805	002328.XSHE	新朋股份	HY004	可选消费
1806	002343.XSHE	慈文传媒	HY004	可选消费
1807	002345.XSHE	潮宏基	HY004	可选消费
1808	002348.XSHE	高乐股份	HY004	可选消费
1809	002351.XSHE	漫步者	HY004	可选消费
1810	002355.XSHE	兴民智通	HY004	可选消费
1811	002356.XSHE	*ST赫美	HY004	可选消费
1812	002363.XSHE	隆基机械	HY004	可选消费
1813	002394.XSHE	联发股份	HY004	可选消费
1814	002397.XSHE	梦洁股份	HY004	可选消费
1815	002400.XSHE	省广集团	HY004	可选消费
1816	002403.XSHE	爱仕达	HY004	可选消费
1817	002404.XSHE	嘉欣丝绸	HY004	可选消费
1818	002406.XSHE	远东传动	HY004	可选消费
1819	002418.XSHE	*ST康盛	HY004	可选消费
1820	002419.XSHE	天虹股份	HY004	可选消费
1821	002420.XSHE	*ST毅昌	HY004	可选消费
1822	002429.XSHE	兆驰股份	HY004	可选消费
1823	002434.XSHE	万里扬	HY004	可选消费
1824	002445.XSHE	*ST中南	HY004	可选消费
1825	002448.XSHE	中原内配	HY004	可选消费
1826	002454.XSHE	松芝股份	HY004	可选消费
1827	002473.XSHE	圣莱达	HY004	可选消费
1828	002485.XSHE	希努尔	HY004	可选消费
1829	002486.XSHE	嘉麟杰	HY004	可选消费
1830	002488.XSHE	金固股份	HY004	可选消费
1831	002489.XSHE	浙江永强	HY004	可选消费
1832	002494.XSHE	华斯股份	HY004	可选消费
1833	002502.XSHE	*ST鼎龙	HY004	可选消费
1834	002503.XSHE	搜于特	HY004	可选消费
1835	002508.XSHE	老板电器	HY004	可选消费
1836	002510.XSHE	天汽模	HY004	可选消费
1837	002512.XSHE	达华智能	HY004	可选消费
1838	002516.XSHE	旷达科技	HY004	可选消费
1839	002519.XSHE	银河电子	HY004	可选消费
1840	002536.XSHE	飞龙股份	HY004	可选消费
1841	002537.XSHE	海联金汇	HY004	可选消费
1842	002543.XSHE	万和电气	HY004	可选消费
1843	002553.XSHE	南方轴承	HY004	可选消费
1844	002561.XSHE	徐家汇	HY004	可选消费
1845	002563.XSHE	森马服饰	HY004	可选消费
1846	002569.XSHE	ST步森	HY004	可选消费
1847	002571.XSHE	德力股份	HY004	可选消费
1848	002572.XSHE	索菲亚	HY004	可选消费
1849	002574.XSHE	明牌珠宝	HY004	可选消费
1850	002575.XSHE	*ST群兴	HY004	可选消费
1851	002590.XSHE	万安科技	HY004	可选消费
1852	002592.XSHE	ST八菱	HY004	可选消费
1853	002594.XSHE	比亚迪	HY004	可选消费
1854	002607.XSHE	中公教育	HY004	可选消费
1855	002612.XSHE	朗姿股份	HY004	可选消费
1856	002615.XSHE	哈尔斯	HY004	可选消费
1857	002616.XSHE	长青集团	HY004	可选消费
1858	002621.XSHE	美吉姆	HY004	可选消费
1859	002634.XSHE	棒杰股份	HY004	可选消费
1860	002640.XSHE	跨境通	HY004	可选消费
1861	002656.XSHE	ST摩登	HY004	可选消费
1862	002659.XSHE	凯文教育	HY004	可选消费
1863	002662.XSHE	京威股份	HY004	可选消费
1864	002664.XSHE	长鹰信质	HY004	可选消费
1865	002668.XSHE	奥马电器	HY004	可选消费
1866	002674.XSHE	兴业科技	HY004	可选消费
1867	002676.XSHE	顺威股份	HY004	可选消费
1868	002677.XSHE	浙江美大	HY004	可选消费
1869	002678.XSHE	珠江钢琴	HY004	可选消费
1870	002681.XSHE	*ST奋达	HY004	可选消费
1871	002687.XSHE	乔治白	HY004	可选消费
1872	002699.XSHE	美盛文化	HY004	可选消费
1873	002703.XSHE	浙江世宝	HY004	可选消费
1874	002705.XSHE	新宝股份	HY004	可选消费
1875	002707.XSHE	众信旅游	HY004	可选消费
1876	002708.XSHE	光洋股份	HY004	可选消费
1877	002712.XSHE	思美传媒	HY004	可选消费
1878	002715.XSHE	登云股份	HY004	可选消费
1879	002721.XSHE	金一文化	HY004	可选消费
1880	002723.XSHE	金莱特	HY004	可选消费
1881	002725.XSHE	跃岭股份	HY004	可选消费
1882	002731.XSHE	萃华珠宝	HY004	可选消费
1883	002739.XSHE	万达电影	HY004	可选消费
1884	002740.XSHE	爱迪尔	HY004	可选消费
1885	002759.XSHE	天际股份	HY004	可选消费
1886	002761.XSHE	多喜爱	HY004	可选消费
1887	002762.XSHE	金发拉比	HY004	可选消费
1888	002763.XSHE	汇洁股份	HY004	可选消费
1889	002765.XSHE	蓝黛传动	HY004	可选消费
1890	002766.XSHE	*ST索菱	HY004	可选消费
1891	002776.XSHE	柏堡龙	HY004	可选消费
1892	002780.XSHE	三夫户外	HY004	可选消费
1893	002806.XSHE	华锋股份	HY004	可选消费
1894	002832.XSHE	比音勒芬	HY004	可选消费
1895	002848.XSHE	高斯贝尔	HY004	可选消费
1896	002853.XSHE	皮阿诺	HY004	可选消费
1897	002858.XSHE	力盛赛车	HY004	可选消费
1898	002862.XSHE	实丰文化	HY004	可选消费
1899	002863.XSHE	今飞凯达	HY004	可选消费
1900	002865.XSHE	钧达股份	HY004	可选消费
1901	002867.XSHE	周大生	HY004	可选消费
1902	002870.XSHE	香山股份	HY004	可选消费
1903	002875.XSHE	安奈儿	HY004	可选消费
1904	002878.XSHE	元隆雅图	HY004	可选消费
1905	002888.XSHE	惠威科技	HY004	可选消费
1906	002899.XSHE	英派斯	HY004	可选消费
1907	002905.XSHE	金逸影视	HY004	可选消费
1908	002906.XSHE	华阳集团	HY004	可选消费
1909	002920.XSHE	德赛西威	HY004	可选消费
1910	002959.XSHE	小熊电器	HY004	可选消费
1911	002965.XSHE	祥鑫科技	HY004	可选消费
1912	300005.XSHE	探路者	HY004	可选消费
1913	300022.XSHE	吉峰科技	HY004	可选消费
1914	300027.XSHE	华谊兄弟	HY004	可选消费
1915	300028.XSHE	金亚退	HY004	可选消费
1916	300043.XSHE	星辉娱乐	HY004	可选消费
1917	300058.XSHE	蓝色光标	HY004	可选消费
1918	300061.XSHE	旗天科技	HY004	可选消费
1919	300063.XSHE	天龙集团	HY004	可选消费
1920	300071.XSHE	华谊嘉信	HY004	可选消费
1921	300089.XSHE	文化长城	HY004	可选消费
1922	300100.XSHE	双林股份	HY004	可选消费
1923	300133.XSHE	华策影视	HY004	可选消费
1924	300144.XSHE	宋城演艺	HY004	可选消费
1925	300148.XSHE	天舟文化	HY004	可选消费
1926	300160.XSHE	秀强股份	HY004	可选消费
1927	300176.XSHE	派生科技	HY004	可选消费
1928	300178.XSHE	腾邦国际	HY004	可选消费
1929	300217.XSHE	东方电热	HY004	可选消费
1930	300242.XSHE	佳云科技	HY004	可选消费
1931	300247.XSHE	融捷健康	HY004	可选消费
1932	300251.XSHE	光线传媒	HY004	可选消费
1933	300258.XSHE	精锻科技	HY004	可选消费
1934	300269.XSHE	联建光电	HY004	可选消费
1935	300272.XSHE	开能健康	HY004	可选消费
1936	300280.XSHE	紫天科技	HY004	可选消费
1937	300282.XSHE	三盛教育	HY004	可选消费
1938	300291.XSHE	华录百纳	HY004	可选消费
1939	300304.XSHE	云意电气	HY004	可选消费
1940	300329.XSHE	海伦钢琴	HY004	可选消费
1941	300336.XSHE	新文化	HY004	可选消费
1942	300338.XSHE	开元股份	HY004	可选消费
1943	300343.XSHE	联创股份	HY004	可选消费
1944	300359.XSHE	全通教育	HY004	可选消费
1945	300364.XSHE	中文在线	HY004	可选消费
1946	300375.XSHE	鹏翎股份	HY004	可选消费
1947	300392.XSHE	腾信股份	HY004	可选消费
1948	300403.XSHE	汉宇集团	HY004	可选消费
1949	300413.XSHE	芒果超媒	HY004	可选消费
1950	300426.XSHE	唐德影视	HY004	可选消费
1951	300428.XSHE	四通新材	HY004	可选消费
1952	300432.XSHE	富临精工	HY004	可选消费
1953	300473.XSHE	德尔股份	HY004	可选消费
1954	300475.XSHE	聚隆科技	HY004	可选消费
1955	300507.XSHE	苏奥传感	HY004	可选消费
1956	300526.XSHE	中潜股份	HY004	可选消费
1957	300528.XSHE	幸福蓝海	HY004	可选消费
1958	300547.XSHE	川环科技	HY004	可选消费
1959	300577.XSHE	开润股份	HY004	可选消费
1960	300580.XSHE	贝斯特	HY004	可选消费
1961	300585.XSHE	奥联电子	HY004	可选消费
1962	300591.XSHE	万里马	HY004	可选消费
1963	300592.XSHE	华凯创意	HY004	可选消费
1964	300611.XSHE	美力科技	HY004	可选消费
1965	300612.XSHE	宣亚国际	HY004	可选消费
1966	300616.XSHE	尚品宅配	HY004	可选消费
1967	300622.XSHE	博士眼镜	HY004	可选消费
1968	300625.XSHE	三雄极光	HY004	可选消费
1969	300640.XSHE	德艺文创	HY004	可选消费
1970	300643.XSHE	万通智控	HY004	可选消费
1971	300650.XSHE	太龙照明	HY004	可选消费
1972	300651.XSHE	金陵体育	HY004	可选消费
1973	300652.XSHE	雷迪克	HY004	可选消费
1974	300654.XSHE	世纪天鸿	HY004	可选消费
1975	300658.XSHE	延江股份	HY004	可选消费
1976	300680.XSHE	隆盛科技	HY004	可选消费
1977	300694.XSHE	蠡湖股份	HY004	可选消费
1978	300695.XSHE	兆丰股份	HY004	可选消费
1979	300703.XSHE	创源文化	HY004	可选消费
1980	300707.XSHE	威唐工业	HY004	可选消费
1981	300729.XSHE	乐歌股份	HY004	可选消费
1982	300733.XSHE	西菱动力	HY004	可选消费
1983	300736.XSHE	百邦科技	HY004	可选消费
1984	300742.XSHE	越博动力	HY004	可选消费
1985	300745.XSHE	欣锐科技	HY004	可选消费
1986	300749.XSHE	顶固集创	HY004	可选消费
1987	300756.XSHE	中山金马	HY004	可选消费
1988	300770.XSHE	新媒股份	HY004	可选消费
1989	300781.XSHE	因赛集团	HY004	可选消费
1990	300788.XSHE	中信出版	HY004	可选消费
1991	300805.XSHE	电声股份	HY004	可选消费
1992	300816.XSHE	艾可蓝	HY004	可选消费
1993	300819.XSHE	聚杰微纤	HY004	可选消费
1994	600006.XSHG	东风汽车	HY004	可选消费
1995	600037.XSHG	歌华有线	HY004	可选消费
1996	600054.XSHG	黄山旅游	HY004	可选消费
1997	600060.XSHG	海信视像	HY004	可选消费
1998	600066.XSHG	宇通客车	HY004	可选消费
1999	600070.XSHG	浙江富润	HY004	可选消费
2000	600081.XSHG	东风科技	HY004	可选消费
2001	600083.XSHG	*ST博信	HY004	可选消费
2002	600086.XSHG	*ST金钰	HY004	可选消费
2003	600088.XSHG	中视传媒	HY004	可选消费
2004	600099.XSHG	林海股份	HY004	可选消费
2005	600104.XSHG	上汽集团	HY004	可选消费
2006	600107.XSHG	美尔雅	HY004	可选消费
2007	600122.XSHG	*ST宏图	HY004	可选消费
2008	600128.XSHG	弘业股份	HY004	可选消费
2009	600136.XSHG	当代文体	HY004	可选消费
2010	600137.XSHG	浪莎股份	HY004	可选消费
2011	600138.XSHG	中青旅	HY004	可选消费
2012	600139.XSHG	西部资源	HY004	可选消费
2013	600146.XSHG	*ST环球	HY004	可选消费
2014	600148.XSHG	长春一东	HY004	可选消费
2015	600156.XSHG	华升股份	HY004	可选消费
2016	600166.XSHG	福田汽车	HY004	可选消费
2017	600177.XSHG	雅戈尔	HY004	可选消费
2018	600178.XSHG	东安动力	HY004	可选消费
2019	600182.XSHG	S佳通	HY004	可选消费
2020	600213.XSHG	亚星客车	HY004	可选消费
2021	600220.XSHG	江苏阳光	HY004	可选消费
2022	600229.XSHG	城市传媒	HY004	可选消费
2023	600232.XSHG	金鹰股份	HY004	可选消费
2024	600241.XSHG	*ST时万	HY004	可选消费
2025	600250.XSHG	南纺股份	HY004	可选消费
2026	600258.XSHG	首旅酒店	HY004	可选消费
2027	600261.XSHG	阳光照明	HY004	可选消费
2028	600278.XSHG	东方创业	HY004	可选消费
2029	600280.XSHG	*ST中商	HY004	可选消费
2030	600287.XSHG	江苏舜天	HY004	可选消费
2031	600293.XSHG	三峡新材	HY004	可选消费
2032	600297.XSHG	广汇汽车	HY004	可选消费
2033	600303.XSHG	曙光股份	HY004	可选消费
2034	600306.XSHG	*ST商城	HY004	可选消费
2035	600327.XSHG	大东方	HY004	可选消费
2036	600335.XSHG	国机汽车	HY004	可选消费
2037	600336.XSHG	澳柯玛	HY004	可选消费
2038	600337.XSHG	美克家居	HY004	可选消费
2039	600358.XSHG	*ST联合	HY004	可选消费
2040	600370.XSHG	三房巷	HY004	可选消费
2041	600373.XSHG	中文传媒	HY004	可选消费
2042	600385.XSHG	ST金泰	HY004	可选消费
2043	600386.XSHG	北巴传媒	HY004	可选消费
2044	600398.XSHG	海澜之家	HY004	可选消费
2045	600400.XSHG	红豆股份	HY004	可选消费
2046	600418.XSHG	江淮汽车	HY004	可选消费
2047	600421.XSHG	ST仰帆	HY004	可选消费
2048	600448.XSHG	华纺股份	HY004	可选消费
2049	600469.XSHG	风神股份	HY004	可选消费
2050	600480.XSHG	凌云股份	HY004	可选消费
2051	600493.XSHG	凤竹纺织	HY004	可选消费
2052	600523.XSHG	贵航股份	HY004	可选消费
2053	600551.XSHG	时代出版	HY004	可选消费
2054	600576.XSHG	祥源文化	HY004	可选消费
2055	600593.XSHG	大连圣亚	HY004	可选消费
2056	600609.XSHG	金杯汽车	HY004	可选消费
2057	600612.XSHG	老凤祥	HY004	可选消费
2058	600626.XSHG	申达股份	HY004	可选消费
2059	600628.XSHG	新世界	HY004	可选消费
2060	600630.XSHG	龙头股份	HY004	可选消费
2061	600633.XSHG	浙数文化	HY004	可选消费
2062	600637.XSHG	东方明珠	HY004	可选消费
2063	600651.XSHG	*ST飞乐	HY004	可选消费
2064	600653.XSHG	申华控股	HY004	可选消费
2065	600655.XSHG	豫园股份	HY004	可选消费
2066	600660.XSHG	福耀玻璃	HY004	可选消费
2067	600661.XSHG	昂立教育	HY004	可选消费
2068	600676.XSHG	交运股份	HY004	可选消费
2069	600679.XSHG	上海凤凰	HY004	可选消费
2070	600682.XSHG	南京新百	HY004	可选消费
2071	600686.XSHG	金龙汽车	HY004	可选消费
2072	600687.XSHG	*ST刚泰	HY004	可选消费
2073	600689.XSHG	上海三毛	HY004	可选消费
2074	600690.XSHG	海尔智家	HY004	可选消费
2075	600693.XSHG	东百集团	HY004	可选消费
2076	600694.XSHG	大商股份	HY004	可选消费
2077	600697.XSHG	欧亚集团	HY004	可选消费
2078	600698.XSHG	ST天雁	HY004	可选消费
2079	600699.XSHG	均胜电子	HY004	可选消费
2080	600706.XSHG	曲江文旅	HY004	可选消费
2081	600712.XSHG	南宁百货	HY004	可选消费
2082	600715.XSHG	文投控股	HY004	可选消费
2083	600723.XSHG	首商股份	HY004	可选消费
2084	600729.XSHG	重庆百货	HY004	可选消费
2085	600730.XSHG	中国高科	HY004	可选消费
2086	600733.XSHG	北汽蓝谷	HY004	可选消费
2087	600735.XSHG	新华锦	HY004	可选消费
2088	600738.XSHG	兰州民百	HY004	可选消费
2089	600739.XSHG	辽宁成大	HY004	可选消费
2090	600741.XSHG	华域汽车	HY004	可选消费
2091	600742.XSHG	一汽富维	HY004	可选消费
2092	600749.XSHG	西藏旅游	HY004	可选消费
2093	600754.XSHG	锦江酒店	HY004	可选消费
2094	600757.XSHG	长江传媒	HY004	可选消费
2095	600774.XSHG	汉商集团	HY004	可选消费
2096	600778.XSHG	友好集团	HY004	可选消费
2097	600785.XSHG	新华百货	HY004	可选消费
2098	600814.XSHG	杭州解百	HY004	可选消费
2099	600818.XSHG	中路股份	HY004	可选消费
2100	600821.XSHG	*ST劝业	HY004	可选消费
2101	600824.XSHG	益民集团	HY004	可选消费
2102	600825.XSHG	新华传媒	HY004	可选消费
2103	600828.XSHG	茂业商业	HY004	可选消费
2104	600830.XSHG	香溢融通	HY004	可选消费
2105	600831.XSHG	广电网络	HY004	可选消费
2106	600838.XSHG	上海九百	HY004	可选消费
2107	600839.XSHG	四川长虹	HY004	可选消费
2108	600854.XSHG	春兰股份	HY004	可选消费
2109	600857.XSHG	宁波中百	HY004	可选消费
2110	600858.XSHG	银座股份	HY004	可选消费
2111	600859.XSHG	王府井	HY004	可选消费
2112	600865.XSHG	百大集团	HY004	可选消费
2113	600870.XSHG	ST厦华	HY004	可选消费
2114	600880.XSHG	博瑞传播	HY004	可选消费
2115	600891.XSHG	*ST秋林	HY004	可选消费
2116	600892.XSHG	*ST大晟	HY004	可选消费
2117	600933.XSHG	爱柯迪	HY004	可选消费
2118	600936.XSHG	广西广电	HY004	可选消费
2119	600959.XSHG	江苏有线	HY004	可选消费
2120	600960.XSHG	渤海汽车	HY004	可选消费
2121	600977.XSHG	中国电影	HY004	可选消费
2122	600978.XSHG	*ST宜生	HY004	可选消费
2123	600981.XSHG	汇鸿集团	HY004	可选消费
2124	600983.XSHG	惠而浦	HY004	可选消费
2125	600986.XSHG	科达股份	HY004	可选消费
2126	600987.XSHG	航民股份	HY004	可选消费
2127	600996.XSHG	贵广网络	HY004	可选消费
2128	601007.XSHG	金陵饭店	HY004	可选消费
2129	601010.XSHG	文峰股份	HY004	可选消费
2130	601019.XSHG	山东出版	HY004	可选消费
2131	601058.XSHG	赛轮轮胎	HY004	可选消费
2132	601086.XSHG	国芳集团	HY004	可选消费
2133	601098.XSHG	中南传媒	HY004	可选消费
2134	601127.XSHG	小康股份	HY004	可选消费
2135	601163.XSHG	三角轮胎	HY004	可选消费
2136	601238.XSHG	广汽集团	HY004	可选消费
2137	601258.XSHG	ST庞大	HY004	可选消费
2138	601339.XSHG	百隆东方	HY004	可选消费
2139	601366.XSHG	利群股份	HY004	可选消费
2140	601500.XSHG	通用股份	HY004	可选消费
2141	601566.XSHG	九牧王	HY004	可选消费
2142	601595.XSHG	上海电影	HY004	可选消费
2143	601599.XSHG	鹿港文化	HY004	可选消费
2144	601633.XSHG	长城汽车	HY004	可选消费
2145	601689.XSHG	拓普集团	HY004	可选消费
2146	601718.XSHG	际华集团	HY004	可选消费
2147	601777.XSHG	力帆股份	HY004	可选消费
2148	601799.XSHG	星宇股份	HY004	可选消费
2149	601801.XSHG	皖新传媒	HY004	可选消费
2150	601811.XSHG	新华文轩	HY004	可选消费
2151	601828.XSHG	美凯龙	HY004	可选消费
2152	601858.XSHG	中国科传	HY004	可选消费
2153	601888.XSHG	中国中免	HY004	可选消费
2154	601900.XSHG	南方传媒	HY004	可选消费
2155	601928.XSHG	凤凰传媒	HY004	可选消费
2156	601929.XSHG	吉视传媒	HY004	可选消费
2157	601949.XSHG	中国出版	HY004	可选消费
2158	601965.XSHG	中国汽研	HY004	可选消费
2159	601966.XSHG	玲珑轮胎	HY004	可选消费
2160	601999.XSHG	出版传媒	HY004	可选消费
2161	603001.XSHG	奥康国际	HY004	可选消费
2162	603006.XSHG	联明股份	HY004	可选消费
2163	603008.XSHG	喜临门	HY004	可选消费
2164	603009.XSHG	北特科技	HY004	可选消费
2165	603013.XSHG	亚普股份	HY004	可选消费
2166	603023.XSHG	威帝股份	HY004	可选消费
2167	603035.XSHG	常熟汽饰	HY004	可选消费
2168	603037.XSHG	凯众股份	HY004	可选消费
2169	603040.XSHG	新坐标	HY004	可选消费
2170	603085.XSHG	天成自控	HY004	可选消费
2171	603089.XSHG	正裕工业	HY004	可选消费
2172	603096.XSHG	新经典	HY004	可选消费
2173	603099.XSHG	长白山	HY004	可选消费
2174	603101.XSHG	汇嘉时代	HY004	可选消费
2175	603103.XSHG	横店影视	HY004	可选消费
2176	603109.XSHG	神驰机电	HY004	可选消费
2177	603116.XSHG	红蜻蜓	HY004	可选消费
2178	603121.XSHG	华培动力	HY004	可选消费
2179	603123.XSHG	翠微股份	HY004	可选消费
2180	603129.XSHG	春风动力	HY004	可选消费
2181	603136.XSHG	天目湖	HY004	可选消费
2182	603157.XSHG	*ST拉夏	HY004	可选消费
2183	603158.XSHG	腾龙股份	HY004	可选消费
2184	603161.XSHG	科华控股	HY004	可选消费
2185	603166.XSHG	福达股份	HY004	可选消费
2186	603178.XSHG	圣龙股份	HY004	可选消费
2187	603179.XSHG	新泉股份	HY004	可选消费
2188	603180.XSHG	金牌厨柜	HY004	可选消费
2189	603196.XSHG	日播时尚	HY004	可选消费
2190	603197.XSHG	保隆科技	HY004	可选消费
2191	603199.XSHG	九华旅游	HY004	可选消费
2192	603208.XSHG	江山欧派	HY004	可选消费
2193	603214.XSHG	爱婴室	HY004	可选消费
2194	603221.XSHG	爱丽家居	HY004	可选消费
2195	603238.XSHG	诺邦股份	HY004	可选消费
2196	603239.XSHG	浙江仙通	HY004	可选消费
2197	603266.XSHG	天龙股份	HY004	可选消费
2198	603268.XSHG	松发股份	HY004	可选消费
2199	603286.XSHG	日盈电子	HY004	可选消费
2200	603303.XSHG	得邦照明	HY004	可选消费
2201	603305.XSHG	旭升股份	HY004	可选消费
2202	603306.XSHG	华懋科技	HY004	可选消费
2203	603311.XSHG	金海环境	HY004	可选消费
2204	603313.XSHG	梦百合	HY004	可选消费
2205	603319.XSHG	湘油泵	HY004	可选消费
2206	603326.XSHG	我乐家居	HY004	可选消费
2207	603335.XSHG	迪生力	HY004	可选消费
2208	603348.XSHG	文灿股份	HY004	可选消费
2209	603355.XSHG	莱克电气	HY004	可选消费
2210	603358.XSHG	华达科技	HY004	可选消费
2211	603365.XSHG	水星家纺	HY004	可选消费
2212	603366.XSHG	日出东方	HY004	可选消费
2213	603377.XSHG	东方时尚	HY004	可选消费
2214	603389.XSHG	*ST亚振	HY004	可选消费
2215	603390.XSHG	通达电气	HY004	可选消费
2216	603398.XSHG	邦宝益智	HY004	可选消费
2217	603399.XSHG	吉翔股份	HY004	可选消费
2218	603466.XSHG	风语筑	HY004	可选消费
2219	603477.XSHG	振静股份	HY004	可选消费
2220	603486.XSHG	科沃斯	HY004	可选消费
2221	603515.XSHG	欧普照明	HY004	可选消费
2222	603518.XSHG	锦泓集团	HY004	可选消费
2223	603519.XSHG	立霸股份	HY004	可选消费
2224	603533.XSHG	掌阅科技	HY004	可选消费
2225	603555.XSHG	*ST贵人	HY004	可选消费
2226	603557.XSHG	起步股份	HY004	可选消费
2227	603558.XSHG	健盛集团	HY004	可选消费
2228	603578.XSHG	三星新材	HY004	可选消费
2229	603586.XSHG	金麒麟	HY004	可选消费
2230	603587.XSHG	地素时尚	HY004	可选消费
2231	603596.XSHG	伯特利	HY004	可选消费
2232	603598.XSHG	引力传媒	HY004	可选消费
2233	603600.XSHG	永艺股份	HY004	可选消费
2234	603608.XSHG	天创时尚	HY004	可选消费
2235	603610.XSHG	麒盛科技	HY004	可选消费
2236	603615.XSHG	茶花股份	HY004	可选消费
2237	603655.XSHG	朗博科技	HY004	可选消费
2238	603657.XSHG	春光科技	HY004	可选消费
2239	603661.XSHG	恒林股份	HY004	可选消费
2240	603665.XSHG	康隆达	HY004	可选消费
2241	603677.XSHG	奇精机械	HY004	可选消费
2242	603685.XSHG	晨丰科技	HY004	可选消费
2243	603701.XSHG	德宏股份	HY004	可选消费
2244	603709.XSHG	中源家居	HY004	可选消费
2245	603719.XSHG	良品铺子	HY004	可选消费
2246	603721.XSHG	中广天择	HY004	可选消费
2247	603729.XSHG	龙韵股份	HY004	可选消费
2248	603730.XSHG	岱美股份	HY004	可选消费
2249	603758.XSHG	秦安股份	HY004	可选消费
2250	603766.XSHG	隆鑫通用	HY004	可选消费
2251	603767.XSHG	中马传动	HY004	可选消费
2252	603768.XSHG	常青股份	HY004	可选消费
2253	603786.XSHG	科博达	HY004	可选消费
2254	603787.XSHG	新日股份	HY004	可选消费
2255	603788.XSHG	宁波高发	HY004	可选消费
2256	603801.XSHG	志邦家居	HY004	可选消费
2257	603808.XSHG	歌力思	HY004	可选消费
2258	603809.XSHG	豪能股份	HY004	可选消费
2259	603816.XSHG	顾家家居	HY004	可选消费
2260	603818.XSHG	曲美家居	HY004	可选消费
2261	603825.XSHG	华扬联众	HY004	可选消费
2262	603833.XSHG	欧派家居	HY004	可选消费
2263	603838.XSHG	四通股份	HY004	可选消费
2264	603839.XSHG	安正时尚	HY004	可选消费
2265	603848.XSHG	好太太	HY004	可选消费
2266	603868.XSHG	飞科电器	HY004	可选消费
2267	603877.XSHG	太平鸟	HY004	可选消费
2268	603889.XSHG	新澳股份	HY004	可选消费
2269	603898.XSHG	好莱客	HY004	可选消费
2270	603900.XSHG	莱绅通灵	HY004	可选消费
2271	603908.XSHG	牧高笛	HY004	可选消费
2272	603917.XSHG	合力科技	HY004	可选消费
2273	603922.XSHG	金鸿顺	HY004	可选消费
2274	603926.XSHG	铁流股份	HY004	可选消费
2275	603949.XSHG	雪龙集团	HY004	可选消费
2276	603950.XSHG	长源东谷	HY004	可选消费
2277	603958.XSHG	哈森股份	HY004	可选消费
2278	603982.XSHG	泉峰汽车	HY004	可选消费
2279	603996.XSHG	*ST中新	HY004	可选消费
2280	603997.XSHG	继峰股份	HY004	可选消费
2281	603999.XSHG	读者传媒	HY004	可选消费
2282	605168.XSHG	三人行	HY004	可选消费
2283	688021.XSHG	奥福环保	HY004	可选消费
2284	688169.XSHG	石头科技	HY004	可选消费
2285	688288.XSHG	鸿泉物联	HY004	可选消费
2286	000048.XSHE	京基智农	HY005	必选消费
2287	000061.XSHE	农产品	HY005	必选消费
2288	000505.XSHE	京粮控股	HY005	必选消费
2289	000523.XSHE	广州浪奇	HY005	必选消费
2290	000568.XSHE	泸州老窖	HY005	必选消费
2291	000596.XSHE	古井贡酒	HY005	必选消费
2292	000639.XSHE	西王食品	HY005	必选消费
2293	000702.XSHE	正虹科技	HY005	必选消费
2294	000713.XSHE	丰乐种业	HY005	必选消费
2295	000716.XSHE	黑芝麻	HY005	必选消费
2296	000729.XSHE	燕京啤酒	HY005	必选消费
2297	000735.XSHE	罗牛山	HY005	必选消费
2298	000752.XSHE	*ST西发	HY005	必选消费
2299	000759.XSHE	中百集团	HY005	必选消费
2300	000798.XSHE	中水渔业	HY005	必选消费
2301	000799.XSHE	酒鬼酒	HY005	必选消费
2302	000848.XSHE	承德露露	HY005	必选消费
2303	000858.XSHE	五粮液	HY005	必选消费
2304	000860.XSHE	顺鑫农业	HY005	必选消费
2305	000869.XSHE	张裕A	HY005	必选消费
2306	000876.XSHE	新希望	HY005	必选消费
2307	000893.XSHE	东凌国际	HY005	必选消费
2308	000895.XSHE	双汇发展	HY005	必选消费
2309	000911.XSHE	ST南糖	HY005	必选消费
2310	000929.XSHE	兰州黄河	HY005	必选消费
2311	000972.XSHE	ST中基	HY005	必选消费
2312	000995.XSHE	*ST皇台	HY005	必选消费
2313	000998.XSHE	隆平高科	HY005	必选消费
2314	002041.XSHE	登海种业	HY005	必选消费
2315	002069.XSHE	獐子岛	HY005	必选消费
2316	002086.XSHE	*ST东洋	HY005	必选消费
2317	002094.XSHE	青岛金王	HY005	必选消费
2318	002100.XSHE	天康生物	HY005	必选消费
2319	002124.XSHE	天邦股份	HY005	必选消费
